Format Version,1.23,Take Name,Alza_001,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2022-12-02 12.25.22.852 PM,Capture Start Frame,2634524,Total Frames in Take,10514,Total Exported Frames,10514,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Cup:Marker1,Cup:Marker1,Cup:Marker1,Cup:Marker2,Cup:Marker2,Cup:Marker2,Cup:Marker3,Cup:Marker3,Cup:Marker3,Cup:Marker4,Cup:Marker4,Cup:Marker4,Cup:Marker5,Cup:Marker5,Cup:Marker5,Cup:Marker6,Cup:Marker6,Cup:Marker6
,ID,"DDD70","DDD70","DDD70","DDD90","DDD90","DDD90","DDD60","DDD60","DDD60","DDD80","DDD80","DDD80","DE540","DE540","DE540","DDD50","DDD50","DDD50"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
822,2.283333,0.206580,0.137127,0.052769,0.138263,0.142628,0.053694,0.230564,0.139233,0.171827,0.142005,0.145124,0.179673,0.228673,0.136813,0.099307,0.243080,0.137768,0.131054
823,2.286111,,,,,,,,,,,,,,,,,,
824,2.288889,,,,,,,,,,,,,,,,,,
825,2.291667,0.207144,0.138750,0.054870,0.138571,0.142376,0.053408,0.230548,0.139250,0.171821,0.142020,0.145126,0.179668,0.228665,0.136811,0.099310,0.243088,0.137753,0.131046
826,2.294444,0.207314,0.139904,0.053300,0.138131,0.143213,0.054035,0.230542,0.139265,0.171813,0.142015,0.145141,0.179685,0.228662,0.136819,0.099328,0.243089,0.137772,0.131054
827,2.297222,,,,,,,,,,,,,,,,,,
828,2.300000,0.207309,0.139887,0.053309,0.138277,0.142647,0.053686,0.230523,0.139288,0.171812,0.142022,0.145140,0.179680,0.228683,0.136809,0.099328,0.243099,0.137765,0.131044
829,2.302778,,,,,,,,,,,,,,,,,,
830,2.305556,,,,,,,,,,,,,,,,,,
831,2.308333,0.207298,0.139952,0.053181,0.137687,0.143229,0.054854,0.230511,0.139311,0.171805,0.142021,0.145148,0.179669,0.228674,0.136833,0.099331,0.243075,0.137773,0.131044
832,2.311111,,,,,,,,,,,,,,,,,,
833,2.313889,,,,,,,,,,,,,,,,,,
834,2.316667,0.206448,0.137573,0.053000,0.138602,0.142398,0.053410,0.230496,0.139323,0.171796,0.142016,0.145143,0.179680,0.228682,0.136820,0.099327,0.243095,0.137772,0.131034
835,2.319444,0.207280,0.139958,0.053169,0.137805,0.143312,0.054883,0.230507,0.139323,0.171790,0.142004,0.145155,0.179655,0.228661,0.136846,0.099321,0.243069,0.137778,0.131045
836,2.322222,,,,,,,,,,,,,,,,,,
837,2.325000,0.207291,0.139956,0.053167,0.137786,0.143333,0.055163,0.230500,0.139317,0.171795,0.142006,0.145154,0.179670,0.228639,0.136867,0.099328,0.243072,0.137762,0.131030
838,2.327778,0.207290,0.139959,0.053172,0.137666,0.143368,0.054968,0.230518,0.139311,0.171799,0.142009,0.145153,0.179667,0.228683,0.136832,0.099335,0.243071,0.137779,0.131036
839,2.330556,,,,,,,,,,,,,,,,,,
840,2.333333,0.207291,0.139946,0.053177,0.138451,0.142704,0.053528,0.230533,0.139289,0.171805,0.142005,0.145141,0.179664,0.228657,0.136835,0.099328,0.243083,0.137763,0.131048
841,2.336111,0.207297,0.139947,0.053190,0.137574,0.143495,0.054193,0.230541,0.139286,0.171820,0.141999,0.145141,0.179666,0.228661,0.136846,0.099326,0.243088,0.137759,0.131054
842,2.338889,,,,,,,,,,,,,,,,,,
843,2.341667,0.207312,0.139937,0.053185,0.137547,0.143492,0.054169,0.230535,0.139260,0.171825,0.142012,0.145151,0.179665,0.228706,0.136820,0.099316,0.243096,0.137752,0.131049
844,2.344444,0.207304,0.139935,0.053187,0.137511,0.143514,0.054146,0.230560,0.139255,0.171816,0.141990,0.145152,0.179642,0.228691,0.136826,0.099322,0.243095,0.137755,0.131048
845,2.347222,,,,,,,,,,,,,,,,,,
846,2.350000,0.207303,0.139951,0.053185,0.138611,0.142373,0.053382,0.230550,0.139254,0.171819,0.142002,0.145132,0.179658,0.228682,0.136840,0.099323,0.243085,0.137761,0.131048
847,2.352778,0.207301,0.139950,0.053203,0.138608,0.142366,0.053406,0.230539,0.139277,0.171798,0.142007,0.145140,0.179675,0.228696,0.136850,0.099317,0.243092,0.137761,0.131064
848,2.355556,,,,,,,,,,,,,,,,,,
849,2.358333,0.207304,0.139945,0.053196,0.137561,0.143594,0.054109,0.230517,0.139276,0.171808,0.142006,0.145145,0.179647,0.228693,0.136825,0.099309,0.243097,0.137758,0.131054
850,2.361111,,,,,,,,,,,,,,,,,,
851,2.363889,,,,,,,,,,,,,,,,,,
852,2.366667,0.207300,0.139943,0.053185,0.138604,0.142373,0.053400,0.230514,0.139284,0.171796,0.142015,0.145131,0.179661,0.228701,0.136840,0.099323,0.243093,0.137751,0.131042
853,2.369444,0.207294,0.139929,0.053189,0.138594,0.142397,0.053418,0.230553,0.139284,0.171797,0.142015,0.145128,0.179664,0.228690,0.136837,0.099307,0.243097,0.137758,0.131035
854,2.372222,0.207285,0.139952,0.053193,0.137570,0.143587,0.054095,0.230540,0.139271,0.171807,0.142015,0.145138,0.179652,0.228656,0.136859,0.099326,0.243109,0.137752,0.131032
855,2.375000,,,,,,,,,,,,,,,,,,
856,2.377778,,,,,,,,,,,,,,,,,,
857,2.380556,0.207286,0.139933,0.053158,0.137483,0.143540,0.054105,0.230530,0.139283,0.171813,0.142005,0.145125,0.179669,0.228662,0.136848,0.099327,0.243112,0.137750,0.131031
858,2.383333,,,,,,,,,,,,,,,,,,
859,2.386111,,,,,,,,,,,,,,,,,,
860,2.388889,0.207299,0.139929,0.053156,0.137487,0.143532,0.054091,0.230525,0.139285,0.171797,0.142002,0.145112,0.179676,0.228672,0.136869,0.099321,0.243107,0.137738,0.131027
861,2.391667,,,,,,,,,,,,,,,,,,
862,2.394444,,,,,,,,,,,,,,,,,,
863,2.397222,0.207321,0.139932,0.053159,0.137472,0.143532,0.054107,0.230545,0.139250,0.171808,0.142016,0.145128,0.179687,0.228661,0.136858,0.099349,0.243104,0.137735,0.131021
864,2.400000,0.207313,0.139912,0.053151,0.137488,0.143518,0.054102,0.230563,0.139233,0.171808,0.142004,0.145126,0.179686,0.228663,0.136850,0.099334,0.243110,0.137735,0.131034
865,2.402778,,,,,,,,,,,,,,,,,,
866,2.405556,0.206438,0.137559,0.053010,0.138594,0.142377,0.053394,0.230560,0.139239,0.171816,0.142001,0.145135,0.179676,0.228656,0.136846,0.099343,0.243109,0.137725,0.131058
867,2.408333,,,,,,,,,,,,,,,,,,
868,2.411111,,,,,,,,,,,,,,,,,,
869,2.413889,0.207329,0.139931,0.053177,0.138607,0.142404,0.053414,0.230564,0.139243,0.171813,0.142008,0.145145,0.179676,0.228696,0.136831,0.099324,0.243095,0.137749,0.131048
870,2.416667,,,,,,,,,,,,,,,,,,
871,2.419444,,,,,,,,,,,,,,,,,,
872,2.422222,0.207311,0.139947,0.053184,0.137555,0.143586,0.054097,0.230535,0.139263,0.171805,0.142004,0.145159,0.179660,0.228677,0.136836,0.099331,0.243095,0.137764,0.131046
873,2.425000,,,,,,,,,,,,,,,,,,
874,2.427778,,,,,,,,,,,,,,,,,,
875,2.430556,0.207293,0.139948,0.053195,0.137474,0.143554,0.054096,0.230504,0.139289,0.171805,0.142008,0.145153,0.179658,0.225620,0.134614,0.099020,0.243065,0.137776,0.131045
876,2.433333,0.207289,0.139961,0.053194,0.138581,0.142423,0.053396,0.230492,0.139285,0.171797,0.142015,0.145146,0.179665,0.228676,0.136859,0.099324,0.243055,0.137796,0.131055
877,2.436111,,,,,,,,,,,,,,,,,,
878,2.438889,0.207288,0.139977,0.053191,0.138584,0.142431,0.053409,0.230484,0.139310,0.171784,0.142002,0.145154,0.179652,0.228704,0.136841,0.099310,0.243044,0.137788,0.131060
879,2.441667,0.207293,0.139988,0.053188,0.138600,0.142423,0.053393,0.230469,0.139302,0.171772,0.142013,0.145148,0.179655,0.228717,0.136812,0.099297,0.243056,0.137783,0.131043
880,2.444444,,,,,,,,,,,,,,,,,,
881,2.447222,0.207278,0.139981,0.053184,0.138577,0.142420,0.053405,0.230473,0.139313,0.171796,0.142019,0.145130,0.179639,0.228681,0.136843,0.099303,0.243067,0.137785,0.131043
882,2.450000,,,,,,,,,,,,,,,,,,
883,2.452778,,,,,,,,,,,,,,,,,,
884,2.455556,0.207272,0.139958,0.053181,0.137469,0.143548,0.054099,0.230496,0.139314,0.171789,0.142003,0.145134,0.179636,0.228701,0.136839,0.099314,0.243067,0.137772,0.131032
885,2.458333,0.207297,0.139943,0.053178,0.137473,0.143557,0.054108,0.230511,0.139297,0.171799,0.142004,0.145147,0.179648,0.228682,0.136829,0.099310,0.243064,0.137766,0.131036
886,2.461111,,,,,,,,,,,,,,,,,,
887,2.463889,0.207292,0.139946,0.053186,0.138576,0.142408,0.053396,0.230536,0.139273,0.171801,0.141997,0.145127,0.179654,0.228672,0.136849,0.099310,0.243080,0.137747,0.131032
888,2.466667,0.207296,0.139933,0.053172,0.138575,0.142423,0.053408,0.230531,0.139286,0.171799,0.141991,0.145135,0.179645,0.228709,0.136837,0.099324,0.243074,0.137752,0.131033
889,2.469444,,,,,,,,,,,,,,,,,,
890,2.472222,0.207319,0.139912,0.053168,0.138558,0.142414,0.053417,0.230575,0.139257,0.171821,0.141993,0.145129,0.179657,0.228677,0.136838,0.099310,0.243079,0.137740,0.131036
891,2.475000,0.207312,0.139920,0.053160,0.138560,0.142398,0.053402,0.230545,0.139256,0.171806,0.141998,0.145131,0.179651,0.228659,0.136855,0.099314,0.243081,0.137747,0.131041
892,2.477778,,,,,,,,,,,,,,,,,,
893,2.480556,0.207314,0.139929,0.053182,0.137485,0.143533,0.054108,0.230578,0.139239,0.171813,0.141996,0.145122,0.179654,0.225608,0.134506,0.098892,0.243109,0.137735,0.131036
894,2.483333,0.207312,0.139926,0.053160,0.138586,0.142392,0.053417,0.230580,0.139230,0.171812,0.141994,0.145132,0.179665,0.228644,0.136853,0.099350,0.243088,0.137730,0.131031
895,2.486111,,,,,,,,,,,,,,,,,,
896,2.488889,0.206174,0.138099,0.053230,0.137547,0.143587,0.054105,0.230559,0.139234,0.171804,0.141995,0.145136,0.179654,0.228625,0.136872,0.099343,0.243107,0.137733,0.131048
897,2.491667,,,,,,,,,,,,,,,,,,
898,2.494444,,,,,,,,,,,,,,,,,,
899,2.497222,0.207331,0.139951,0.053167,0.137560,0.143593,0.054106,0.230503,0.139266,0.171793,0.141996,0.145135,0.179665,0.228655,0.136869,0.099332,0.243096,0.137755,0.131039
900,2.500000,,,,,,,,,,,,,,,,,,
901,2.502778,,,,,,,,,,,,,,,,,,
902,2.505556,0.207293,0.139966,0.053159,0.138556,0.142427,0.053415,0.230512,0.139308,0.171791,0.142001,0.145136,0.179652,,,,0.243068,0.137774,0.131026
903,2.508333,,,,,,,,,,,,,,,,,,
904,2.511111,,,,,,,,,,,,,,,,,,
905,2.513889,0.207290,0.139977,0.053165,0.137475,0.143563,0.054077,0.230493,0.139317,0.171793,0.142006,0.145140,0.179642,0.228663,0.136867,0.099315,0.243068,0.137779,0.131044
906,2.516667,0.207269,0.139977,0.053165,0.138580,0.142434,0.053401,0.230492,0.139323,0.171767,0.142001,0.145141,0.179641,0.228617,0.136905,0.099329,0.243054,0.137784,0.131047
907,2.519444,,,,,,,,,,,,,,,,,,
908,2.522222,0.207276,0.139966,0.053158,0.138591,0.142428,0.053422,0.230497,0.139327,0.171788,0.141997,0.145134,0.179642,,,,0.243055,0.137779,0.131034
909,2.525000,0.207268,0.139960,0.053153,0.138577,0.142419,0.053423,0.230485,0.139315,0.171786,0.141990,0.145132,0.179645,,,,0.243069,0.137786,0.131041
910,2.527778,,,,,,,,,,,,,,,,,,
911,2.530556,0.207285,0.139977,0.053165,0.138583,0.142435,0.053418,0.230495,0.139313,0.171784,0.142000,0.145139,0.179647,0.228665,0.136877,0.099335,0.243070,0.137780,0.131037
912,2.533333,0.207294,0.139951,0.053156,0.138586,0.142449,0.053418,0.230516,0.139300,0.171804,0.141994,0.145141,0.179646,0.228626,0.136887,0.099329,0.243076,0.137776,0.131049
913,2.536111,0.207294,0.139965,0.053168,0.138577,0.142437,0.053414,0.230536,0.139284,0.171800,0.141996,0.145148,0.179658,0.228646,0.136880,0.099321,0.243084,0.137753,0.131061
914,2.538889,0.207300,0.139944,0.053158,0.138616,0.142448,0.053435,0.230546,0.139276,0.171813,0.141999,0.145145,0.179653,0.228653,0.136876,0.099293,0.243090,0.137748,0.131058
915,2.541667,,,,,,,,,,,,,,,,,,
916,2.544444,0.206156,0.138132,0.053277,0.138534,0.142826,0.053645,0.230592,0.139251,0.171834,0.141995,0.145148,0.179675,0.228555,0.136922,0.099343,0.243102,0.137731,0.131055
917,2.547222,0.207309,0.139931,0.053178,0.138524,0.142843,0.053646,0.230605,0.139229,0.171818,0.141996,0.145164,0.179673,0.228598,0.136912,0.099343,0.243118,0.137729,0.131065
918,2.550000,,,,,,,,,,,,,,,,,,
919,2.552778,0.206179,0.138105,0.053258,0.140801,0.145497,0.053713,0.230611,0.139230,0.171831,0.142001,0.145138,0.179683,0.228620,0.136886,0.099307,0.243115,0.137720,0.131066
920,2.555556,,,,,,,,,,,,,,,,,,
921,2.558333,,,,,,,,,,,,,,,,,,
922,2.561111,0.206201,0.138094,0.053264,0.138516,0.142846,0.053654,0.230581,0.139227,0.171831,0.141987,0.145138,0.179684,0.228626,0.136891,0.099330,0.243107,0.137725,0.131057
923,2.563889,,,,,,,,,,,,,,,,,,
924,2.566667,,,,,,,,,,,,,,,,,,
925,2.569444,0.206456,0.137587,0.052999,0.137480,0.143540,0.054099,0.230544,0.139286,0.171810,0.142001,0.145127,0.179683,,,,0.243100,0.137722,0.131048
926,2.572222,0.207303,0.139933,0.053179,0.137467,0.143555,0.054096,0.230535,0.139292,0.171808,0.142005,0.145143,0.179675,0.228601,0.136915,0.099324,0.243091,0.137738,0.131046
927,2.575000,,,,,,,,,,,,,,,,,,
928,2.577778,0.207289,0.139951,0.053162,0.138516,0.142844,0.053650,0.230513,0.139313,0.171786,0.141983,0.145146,0.179676,,,,0.243079,0.137750,0.131041
929,2.580556,0.207285,0.139954,0.053176,0.137476,0.143558,0.054093,0.230505,0.139319,0.171779,0.141995,0.145145,0.179680,0.228637,0.136898,0.099326,0.243102,0.137752,0.131035
930,2.583333,,,,,,,,,,,,,,,,,,
931,2.586111,0.207292,0.139966,0.053147,0.140777,0.145506,0.053664,0.230463,0.139357,0.171775,0.141988,0.145140,0.179669,,,,0.243083,0.137786,0.131023
932,2.588889,0.207298,0.139963,0.053139,0.137457,0.143555,0.054072,0.230471,0.139340,0.171775,0.142006,0.145138,0.179677,,,,0.243078,0.137771,0.131018
933,2.591667,,,,,,,,,,,,,,,,,,
934,2.594444,0.207278,0.139969,0.053155,0.140773,0.145511,0.053686,0.230460,0.139330,0.171771,0.142004,0.145151,0.179678,0.228697,0.136869,0.099325,0.243076,0.137769,0.131025
935,2.597222,0.207280,0.139969,0.053147,0.137851,0.143584,0.053902,0.230463,0.139317,0.171771,0.142002,0.145153,0.179694,0.228714,0.136877,0.099284,0.243069,0.137769,0.131020
936,2.600000,,,,,,,,,,,,,,,,,,
937,2.602778,0.207289,0.139963,0.053168,0.140762,0.145496,0.053693,0.230465,0.139304,0.171777,0.142001,0.145158,0.179668,0.228693,0.136881,0.099314,0.243076,0.137773,0.131030
938,2.605556,,,,,,,,,,,,,,,,,,
939,2.608333,,,,,,,,,,,,,,,,,,
940,2.611111,0.207300,0.139974,0.053153,0.140761,0.145497,0.053703,0.230510,0.139260,0.171786,0.142003,0.145152,0.179678,0.225451,0.134604,0.098772,0.243065,0.137764,0.131023
941,2.613889,0.207286,0.139950,0.053169,0.140777,0.145493,0.053690,0.230508,0.139262,0.171796,0.141990,0.145172,0.179684,0.228654,0.136869,0.099309,0.243076,0.137752,0.131031
942,2.616667,,,,,,,,,,,,,,,,,,
943,2.619444,0.207309,0.139953,0.053186,0.140830,0.145527,0.053707,0.230510,0.139226,0.171802,0.141986,0.145163,0.179665,0.228652,0.136873,0.099330,0.243065,0.137735,0.131038
944,2.622222,,,,,,,,,,,,,,,,,,
945,2.625000,,,,,,,,,,,,,,,,,,
946,2.627778,0.207300,0.139941,0.053203,0.138528,0.142825,0.053626,0.230498,0.139210,0.171802,0.141983,0.145168,0.179680,0.228622,0.136790,0.099328,0.243050,0.137714,0.131048
947,2.630556,0.207305,0.139923,0.053212,0.138522,0.142804,0.053637,0.230525,0.139202,0.171800,0.141982,0.145165,0.179671,0.228560,0.136818,0.099333,0.243050,0.137709,0.131061
948,2.633333,,,,,,,,,,,,,,,,,,
949,2.636111,0.207272,0.139891,0.053232,0.138534,0.142825,0.053629,0.230507,0.139212,0.171799,0.141981,0.145133,0.179656,0.228556,0.136827,0.099337,0.243065,0.137719,0.131054
950,2.638889,0.207273,0.139893,0.053243,0.137486,0.143525,0.054113,0.230488,0.139228,0.171795,0.141971,0.145143,0.179663,0.228536,0.136846,0.099345,0.243056,0.137726,0.131057
951,2.641667,,,,,,,,,,,,,,,,,,
952,2.644444,0.207287,0.139907,0.053245,0.138525,0.142810,0.053638,0.230479,0.139212,0.171789,0.141969,0.145127,0.179655,0.228526,0.136860,0.099351,0.243056,0.137713,0.131052
953,2.647222,,,,,,,,,,,,,,,,,,
954,2.650000,,,,,,,,,,,,,,,,,,
955,2.652778,0.207283,0.139912,0.053247,0.140782,0.144501,0.054815,0.230494,0.139245,0.171776,0.141964,0.145121,0.179613,0.228583,0.136825,0.099331,0.243052,0.137757,0.131036
956,2.655556,0.207265,0.139899,0.053239,0.138541,0.142816,0.053644,0.230475,0.139250,0.171773,0.141956,0.145117,0.179608,0.228566,0.136850,0.099333,0.243038,0.137741,0.131024
957,2.658333,,,,,,,,,,,,,,,,,,
958,2.661111,0.207286,0.139927,0.053220,0.138547,0.142816,0.053652,0.230483,0.139237,0.171771,0.141961,0.145135,0.179597,0.228557,0.136818,0.099330,0.243055,0.137748,0.131031
959,2.663889,0.207277,0.139914,0.053235,0.138598,0.142420,0.053444,0.230468,0.139243,0.171759,0.141961,0.145124,0.179594,0.228555,0.136834,0.099343,0.243058,0.137750,0.131028
960,2.666667,,,,,,,,,,,,,,,,,,
961,2.669444,0.207299,0.139909,0.053211,0.138608,0.142417,0.053413,0.230465,0.139242,0.171776,0.141975,0.145118,0.179599,0.228644,0.136822,0.099330,0.243074,0.137778,0.131027
962,2.672222,0.207323,0.139931,0.053201,0.137573,0.143594,0.054111,0.230499,0.139238,0.171774,0.141964,0.145116,0.179598,0.228682,0.136822,0.099318,0.243093,0.137773,0.131011
963,2.675000,,,,,,,,,,,,,,,,,,
964,2.677778,0.206168,0.138133,0.053260,0.138576,0.142437,0.053419,0.230527,0.139259,0.171764,0.141970,0.145133,0.179588,0.228697,0.136818,0.099289,0.243065,0.137772,0.131024
965,2.680556,0.206133,0.138108,0.053266,0.137488,0.143544,0.054108,0.230526,0.139253,0.171769,0.141963,0.145120,0.179591,0.228703,0.136820,0.099293,0.243096,0.137745,0.131034
966,2.683333,,,,,,,,,,,,,,,,,,
967,2.686111,0.207299,0.139927,0.053192,0.138563,0.142461,0.053426,0.230524,0.139249,0.171788,0.141973,0.145124,0.179602,0.228705,0.136800,0.099300,0.241480,0.138052,0.130837
968,2.688889,0.207291,0.139909,0.053183,0.138571,0.142438,0.053437,0.233058,0.137743,0.174260,0.141959,0.145134,0.179605,0.227167,0.138162,0.099986,0.241540,0.137906,0.130768
969,2.691667,0.207310,0.139935,0.053167,0.138561,0.142452,0.053415,0.230655,0.139402,0.171886,0.141962,0.145128,0.179597,0.225345,0.137382,0.102444,0.241522,0.137903,0.130762
970,2.694444,0.206449,0.137528,0.053036,0.138574,0.142434,0.053437,0.230513,0.139254,0.171796,0.141961,0.145138,0.179601,,,,0.241515,0.137901,0.130782
971,2.697222,,,,,,,,,,,,,,,,,,
972,2.700000,0.206652,0.139957,0.053358,0.137444,0.143532,0.054093,0.230535,0.139271,0.171794,0.141948,0.145132,0.179596,0.228676,0.136833,0.099304,0.241477,0.137909,0.130770
973,2.702778,0.206447,0.137504,0.053044,0.138522,0.142411,0.053430,0.230549,0.139285,0.171792,0.141973,0.145133,0.179606,0.228675,0.136853,0.099286,0.241472,0.137922,0.130776
974,2.705556,,,,,,,,,,,,,,,,,,
975,2.708333,0.206445,0.137506,0.053018,0.138564,0.142408,0.053410,0.230542,0.139304,0.171792,0.141980,0.145134,0.179610,0.228687,0.136814,0.099298,0.241479,0.137924,0.130771
976,2.711111,0.206463,0.137493,0.053034,0.137567,0.143570,0.054114,0.230529,0.139308,0.171791,0.141971,0.145121,0.179613,0.228712,0.136811,0.099288,0.241450,0.137943,0.130782
977,2.713889,,,,,,,,,,,,,,,,,,
978,2.716667,0.206458,0.137507,0.053035,0.138582,0.142393,0.053417,0.230508,0.139324,0.171794,0.141972,0.145124,0.179611,0.228650,0.136860,0.099315,0.241468,0.137930,0.130781
979,2.719444,0.206456,0.137484,0.053022,0.138588,0.142405,0.053426,0.230516,0.139329,0.171796,0.141973,0.145132,0.179629,0.228647,0.136877,0.099317,0.241457,0.137949,0.130767
980,2.722222,,,,,,,,,,,,,,,,,,
981,2.725000,0.206516,0.137523,0.053020,0.137879,0.143561,0.053931,0.230513,0.139327,0.171804,0.141981,0.145142,0.179643,0.228636,0.136876,0.099334,0.241449,0.137929,0.130799
982,2.727778,0.206525,0.137535,0.053008,0.137498,0.143539,0.054108,0.230504,0.139323,0.171810,0.141992,0.145143,0.179626,0.228643,0.136867,0.099321,0.241461,0.137940,0.130803
983,2.730556,,,,,,,,,,,,,,,,,,
984,2.733333,0.206474,0.137556,0.052999,0.137517,0.143522,0.054115,0.230530,0.139305,0.171809,0.141961,0.145080,0.179594,0.228636,0.136889,0.099335,0.241516,0.137913,0.130807
985,2.736111,0.206475,0.137551,0.053018,0.138610,0.142398,0.053423,0.230534,0.139311,0.171828,0.141247,0.145598,0.179358,,,,0.241497,0.137935,0.130818
986,2.738889,,,,,,,,,,,,,,,,,,
987,2.741667,0.206444,0.137544,0.053015,0.137913,0.143549,0.053936,0.230561,0.139299,0.171824,0.141386,0.145309,0.179220,0.228604,0.136907,0.099343,0.241541,0.137938,0.130803
988,2.744444,0.206451,0.137533,0.053004,0.138597,0.142404,0.053432,0.230554,0.139281,0.171827,0.141382,0.145305,0.179225,0.228623,0.136900,0.099338,0.242652,0.137927,0.131154
989,2.747222,,,,,,,,,,,,,,,,,,
990,2.750000,0.206445,0.137540,0.053008,0.138605,0.142416,0.053439,0.230562,0.139261,0.171818,0.141715,0.144979,0.179372,0.228617,0.136884,0.099330,0.242657,0.137924,0.131142
991,2.752778,0.206455,0.137553,0.053013,0.137596,0.143556,0.054129,0.230559,0.139275,0.171828,0.141399,0.145309,0.179233,0.228632,0.136875,0.099323,0.242666,0.137912,0.131144
992,2.755556,,,,,,,,,,,,,,,,,,
993,2.758333,0.206453,0.137558,0.053013,0.138639,0.142403,0.053419,0.230562,0.139271,0.171834,0.141410,0.145317,0.179220,0.228619,0.136884,0.099330,0.242660,0.137911,0.131132
994,2.761111,0.206166,0.138094,0.053251,0.137931,0.143552,0.053931,0.230557,0.139264,0.171814,0.141397,0.145332,0.179230,0.228613,0.136893,0.099319,0.241557,0.137874,0.130800
995,2.763889,,,,,,,,,,,,,,,,,,
996,2.766667,0.206434,0.137563,0.053023,0.137901,0.143532,0.053914,0.230554,0.139284,0.171799,0.141393,0.145306,0.179219,0.228601,0.136886,0.099324,0.241525,0.137879,0.130771
997,2.769444,0.206424,0.137572,0.053028,0.137887,0.143533,0.053904,0.230522,0.139298,0.171793,0.141383,0.145315,0.179228,0.228615,0.136884,0.099316,0.241534,0.137887,0.130775
998,2.772222,,,,,,,,,,,,,,,,,,
999,2.775000,0.206397,0.137527,0.053043,0.137478,0.143508,0.054094,0.230517,0.139291,0.171781,0.141698,0.144985,0.179391,0.228594,0.136876,0.099314,0.241494,0.137901,0.130773
1000,2.777778,,,,,,,,,,,,,,,,,,
1001,2.780556,,,,,,,,,,,,,,,,,,
1002,2.783333,0.206402,0.137526,0.053042,0.137454,0.143517,0.054081,0.230496,0.139315,0.171762,0.141681,0.144988,0.179390,0.228627,0.136866,0.099314,0.241492,0.137900,0.130756
1003,2.786111,0.206399,0.137536,0.053063,0.137452,0.143513,0.054084,0.230486,0.139314,0.171767,0.141698,0.144990,0.179402,0.228619,0.136872,0.099309,0.241478,0.137904,0.130763
1004,2.788889,,,,,,,,,,,,,,,,,,
1005,2.791667,0.206416,0.137533,0.053052,0.137465,0.143504,0.054090,0.230484,0.139317,0.171766,0.141694,0.144975,0.179395,0.228622,0.136878,0.099317,0.244102,0.136643,0.130839
1006,2.794444,0.206414,0.137536,0.053068,0.138571,0.142366,0.053416,0.230500,0.139313,0.171762,0.141694,0.144976,0.179395,0.228662,0.136861,0.099306,0.241477,0.137921,0.130776
1007,2.797222,,,,,,,,,,,,,,,,,,
1008,2.800000,0.206417,0.137540,0.053061,0.138573,0.142366,0.053420,0.230503,0.139321,0.171772,0.141713,0.144989,0.179399,0.228636,0.136890,0.099326,0.241468,0.137931,0.130776
1009,2.802778,0.206428,0.137541,0.053072,0.138568,0.142379,0.053432,0.230497,0.139310,0.171781,0.141704,0.144996,0.179394,0.228599,0.136902,0.099329,0.244104,0.136641,0.130847
1010,2.805556,,,,,,,,,,,,,,,,,,
1011,2.808333,0.206435,0.137550,0.053058,0.138562,0.142373,0.053417,0.230530,0.139289,0.171790,0.141709,0.144998,0.179389,0.228612,0.136884,0.099332,0.244915,0.136273,0.130687
1012,2.811111,0.206431,0.137545,0.053071,0.138562,0.142382,0.053428,0.230549,0.139304,0.171792,0.141697,0.144979,0.179378,0.228599,0.136879,0.099352,0.244541,0.136778,0.130968
1013,2.813889,,,,,,,,,,,,,,,,,,
1014,2.816667,0.206441,0.137561,0.053077,0.138583,0.142387,0.053431,0.230550,0.139290,0.171814,0.141393,0.145322,0.179245,0.227691,0.137769,0.099824,0.243019,0.137771,0.131069
